Geneid,<2C (LG1),G1,S,G2M,>4C (GG2M),desc,class,selected
Tb927.11.870,741.5254237288136,717.9176755447943,380.75060532687655,309.3220338983051,105.3268765133172,mitochondrial ribosomal protein l23,<2C (LG1),0
Tb927.11.850,11.011011011011009,204.20420420420425,168.16816816816817,176.17617617617614,518.5185185185185,Atypical serine/threonine protein kinase BUD32  putative,>4C (GG2M),0
Tb927.11.270,38.93637226970561,593.5422602089269,245.9639126305793,189.93352326685658,22.792022792022795,mitochondrial carrier protein,G1,0
Tb927.11.280,1804.9929345266128,1271.7852096090435,1007.5365049458313,953.3678756476683,845.9726801695713,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.290,0.0,1148.854961832061,1113.2315521628498,624.6819338422391,367.68447837150126,Phosphatase and tensin homolog  putative,G1,0
Tb927.11.300,128.57142857142856,332.1428571428571,516.0714285714286,319.6428571428571,533.9285714285713,hypothetical protein  conserved,>4C (GG2M),0
Tb927.11.310,303.89221556886224,577.8443113772455,409.8053892215569,375.748502994012,83.4580838323353,hypothetical protein  conserved,G1,0
Tb927.11.320,0.0,259.84251968503935,84.64566929133858,183.0708661417323,163.38582677165354,dynein light chain 1  putative,G1,0
Tb927.11.330,1244.1285537700865,967.2435105067984,751.8541409147093,643.0778739184177,1340.8529048207665,Myosin-like protein 1,>4C (GG2M),0
Tb927.11.340,463.39245111414283,741.2460209185996,643.474306502956,452.93315143246923,363.3469758981356,hypothetical protein  conserved,G1,0
Tb927.11.260,64.30719407818644,288.91973166782327,302.79898218829516,346.98126301179735,849.1788110108721,Putative intraflagellar transport protein F6,>4C (GG2M),0
Tb927.11.350,1.0700909577314073,391.1182450508292,229.53451043338683,263.7774210807919,611.0219368646335,RNA-binding protein  putative,>4C (GG2M),0
Tb927.11.365,0.0,627.5862068965517,455.1724137931035,375.86206896551727,196.55172413793102,hypothetical protein,G1,0
Tb927.11.370,227.25625226531352,272.5625226531352,267.85067053280176,152.95396882928597,197.5353388909025,repressor activator protein 1,G1,0
Tb927.11.380,1.1415525114155252,2.2831050228310503,22.831050228310502,5.707762557077626,1.1415525114155252,B9 domain-containing protein 2,S,0
Tb927.11.390,1323.9986974926733,865.1904916965158,773.0380983393031,642.1361120156299,555.8450016281341,SPRY domain containing protein  putative,<2C (LG1),0
Tb927.11.400,187.40074113287451,554.7908946532557,571.201694017999,433.03335097935417,561.1434621492854,Protein of unknown function (DUF1308)  putative,S,0
Tb927.11.410,1.937984496124031,781.0077519379845,777.1317829457364,732.5581395348837,666.6666666666666,hypothetical protein  conserved,G1,0
Tb927.11.420,3.2644178454842216,640.9140369967356,346.0282916213275,348.2045701849836,426.550598476605,Fcf2 pre-rRNA processing  putative,G1,0
Tb927.11.430,100.46511627906979,352.55813953488365,139.53488372093022,255.81395348837208,242.79069767441865,hypothetical protein  conserved,G1,0
Tb927.11.360,23.77003869541183,667.7722498618023,487.0093974571587,364.8424543946932,183.52681039248202,ATP-binding protein  putative,G1,0
Tb927.11.250,0.0,743.1629013079668,621.8787158145066,739.5957193816886,78.4780023781213,ubiquitin carboxyl-terminal hydrolase  putative,G1,0
Tb927.11.240,269.87005137503775,518.8878815352069,420.9731036566938,333.3333333333333,189.78543366576005,hypothetical protein  conserved,G1,0
Tb927.11.230,1194.4229279628196,540.2788536018589,556.1580170410534,390.39504260263357,585.9798605731992,cleavage and polyadenylation specificity factor subunit 2,<2C (LG1),0
Tb927.10.16560,2.7548209366391188,276.1707988980716,217.6308539944904,247.2451790633609,35.81267217630854,variant surface glycoprotein (VSG)  putative,G1,0
Tb927.11.100,18.505825908156268,163.81082933516106,104.86634681288555,61.00068540095956,106.92254969156956,variant surface glycoprotein (VSG)  putative,G1,0
Tb927.11.105,213.43178621659638,206.57524613220815,175.45710267229256,150.31645569620255,177.2151898734177,hypothetical protein,<2C (LG1),0
Tb927.11.110,0.0,0.0,0.0,0.0,0.0,expression site-associated gene 9 (ESAG9) (pseudogene),<2C (LG1),0
Tb927.11.120,137.8645456736563,257.6524463726199,291.15449505905036,251.14485418173047,104.84454085321764,variant surface glycoprotein-like (VSG-like)  pseudogene,S,0
Tb927.11.130,184.4111138431276,48.68453405458568,53.11040078682075,47.45512662896483,73.51856405212688,expression site-associated gene (ESAG  pseudogene)  putative,<2C (LG1),0
Tb927.11.140,406.020942408377,502.35602094240835,406.8062827225131,350.13089005235605,293.848167539267,expression site-associated gene 4 (ESAG4) protein  putative,G1,0
Tb927.11.150,832.2768092974115,1091.1251980982568,1011.6217643951401,868.9910195456947,595.6154252509244,receptor-type adenylate cyclase GRESAG 4  putative,G1,0
Tb11.NT.1,1993.1350114416477,835.2402745995422,556.0640732265447,478.2608695652174,329.5194508009153,Noncoding RNA  putative,<2C (LG1),0
Tb927.11.155,1818.181818181818,417.4397031539888,237.47680890538032,198.5157699443414,237.47680890538032,hypothetical protein,<2C (LG1),0
Tb927.11.160,0.0,632.6219512195122,635.6707317073169,696.6463414634146,821.6463414634146,hypothetical protein  conserved,>4C (GG2M),0
Tb927.11.164,85.36585365853658,780.4878048780487,393.29268292682923,521.3414634146342,198.17073170731706,hypothetical protein,G1,0
Tb927.11.167,0.0,383.50515463917526,336.0824742268041,369.0721649484536,154.63917525773198,ribosome associated membrane protein RAMP4  putative,G1,0
Tb927.11.170,993.3906146728357,1077.3298083278257,941.837409120952,816.9200264375412,944.4811632518176,hypothetical protein  conserved,G1,0
Tb927.11.180,1.1223344556677892,2295.173961840629,1817.0594837261506,1760.942760942761,1396.1840628507293,electron transfer flavoprotein  putative,G1,0
Tb927.11.190,12.17596229379419,131.18617439120192,67.55695208169678,84.44619010212098,45.56166535742342,elongation factor  putative,G1,0
Tb927.11.200,30.65134099616858,356.32183908045977,310.3448275862069,295.01915708812265,584.2911877394637,DNA-directed RNA polymerase I subunit  putative,>4C (GG2M),0
Tb927.11.210,459.21835174171616,166.10025488530158,156.32965165675446,141.03653355989803,349.1928632115548,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.220,50.70993914807303,111.56186612576063,257.60649087221094,159.22920892494932,187.62677484787017,hypothetical protein  conserved,S,0
Tb927.11.435,369.0280065897858,673.8056013179572,520.5930807248765,487.6441515650741,548.5996705107084,hypothetical protein,G1,0
Tb927.11.440,679.5005202913633,2142.559833506764,1596.2539021852238,1558.792924037461,1326.7429760665973,conserved protein,G1,0
Tb927.11.450,1834.928229665072,1104.9213943950786,867.053998632946,722.8298017771701,670.8817498291182,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.460,532.3597743113177,364.42084301360774,239.62827746432131,224.36110189180218,213.40856289412545,predicted WD40 repeat protein,<2C (LG1),0
Tb927.11.680,31.46853146853147,1.7482517482517483,15.734265734265735,19.230769230769234,34.96503496503497,ribosomal protein L21E (60S)  putative,>4C (GG2M),0
Tb927.11.690,62.82231598687295,261.6033755274262,184.71636193155183,168.77637130801688,78.76230661040788,hypothetical protein  conserved,G1,0
Tb927.11.700,144.03973509933775,337.74834437086093,181.29139072847684,171.35761589403975,55.4635761589404,hypothetical protein  conserved,G1,0
Tb927.11.710,628.3987915407855,563.4441087613293,484.89425981873114,442.5981873111782,276.43504531722056,SCAMP family  putative,<2C (LG1),0
Tb927.11.715,0.0,35.3448275862069,27.58620689655173,17.24137931034483,103.44827586206895,dynein light chain LC8  putative,>4C (GG2M),0
Tb927.11.720,91.49797570850201,52.631578947368425,31.578947368421048,37.24696356275303,46.153846153846146,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.730,611.6565373227365,666.6666666666667,617.7341436808478,404.70624902602464,424.80910082593107,hypothetical protein,G1,0
Tb927.11.740,0.0,126.78288431061806,19.01743264659271,31.695721077654515,3.169572107765452,eukaryotic translation initiation factor 5A,G1,0
Tb927.11.750,1806.503028371055,1114.121772394007,844.4373605355435,810.9658909786419,743.7041759642972,DNA repair protein  putative,<2C (LG1),0
Tb927.11.760,0.0,222.25450319581643,186.80999418942474,171.70249854735619,161.53399186519462,protein phosphatase 2C  putative,G1,0
Tb927.11.770,246.75324675324677,822.2829801777168,542.7204374572797,479.1524265208475,318.52358168147634,hypothetical protein  conserved,G1,0
Tb927.11.780,346.5502433438305,330.80446607500716,223.01746349842546,251.64614944174062,203.83624391640427,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.790,0.5521811154058531,356.15681943677527,366.64826062948646,251.79458862506905,255.65985643291,AGC/RSK family serine/threonine kinase  putative,S,0
Tb927.11.800,219.21921921921916,321.3213213213213,301.8018018018018,310.81081081081084,1160.6606606606606,prefoldin subunit  putative,>4C (GG2M),0
Tb927.11.810,301.23180291153415,805.8977230309818,725.6438969764838,695.0354609929077,842.8518103770064,hypothetical protein  conserved,>4C (GG2M),0
Tb927.11.820,1145.0151057401813,592.9003021148036,493.20241691842904,447.88519637462235,362.53776435045313,hypothetical protein,<2C (LG1),0
Tb927.11.830,1247.1996910003866,420.2394747006567,405.9482425646968,320.2008497489378,403.24449594438005,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.835,0.0,233.8709677419355,189.5161290322581,175.40322580645162,245.96774193548384,telomerase RNA component,>4C (GG2M),0
Tb927.11.840,6.039255158530447,314.79617513839963,249.62254655259187,234.77604428787117,224.96225465525916,sodium/hydrogen exchanger  putative,G1,0
Tb927.11.670,142.29024943310657,177.43764172335602,116.78004535147392,111.11111111111113,50.45351473922902,epsinR,G1,0
Tb927.11.860,500.32959789057367,523.731048121292,375.74159525379036,427.81806196440346,394.1990771259064,leucine-rich repeat protein (LRRP)  putative,G1,0
Tb927.11.665,879.4642857142858,879.4642857142858,580.3571428571427,592.2619047619047,589.2857142857142,hypothetical protein,<2C (LG1),0
Tb927.11.650,0.0,104.85436893203884,108.73786407766991,77.66990291262134,104.85436893203884,mediator of rna polymerase ii transcription subunit 5,S,0
Tb927.11.470,619.6046793061719,512.3033481242436,385.23598225090757,296.8939088342073,169.8265429608713,TFIIB-related factor BRF1,<2C (LG1),0
Tb927.11.480,202.3047375160051,522.4071702944942,367.4775928297055,293.21382842509604,282.33034571062734,small GTP-binding protein domain containing protein  putative,G1,0
Tb927.11.485,1379.032258064516,221.7741935483871,184.13978494623657,153.22580645161293,127.68817204301077,hypothetical protein,<2C (LG1),0
Tb927.11.490,87.34602463605823,48.152295632698774,61.03023516237402,54.871220604703254,77.82754759238522,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.500,127.52261656228252,156.5762004175365,104.73208072373001,106.6457898399443,45.58107167710507,RNA-binding protein  UBP1,G1,0
Tb927.11.510,323.5870384325546,287.86737000753584,168.65109269027883,140.91936699321778,179.65335342878674,RNA-binding protein  UBP2,<2C (LG1),0
Tb927.11.520,821.5102974828375,767.5057208237987,519.4508009153318,578.4897025171624,407.7803203661328,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.530,293.28314997104803,290.0984365952519,227.85176606832653,241.45917776491024,174.29067747539085,RNA-binding protein  putative,<2C (LG1),0
Tb927.11.540,608.8348271446863,434.0588988476312,426.3764404609475,290.6530089628681,177.01664532650452,ABC transporter  mitochondrial  putative,<2C (LG1),0
Tb927.11.550,66.08591168519074,98.22769600480623,110.54370681886452,81.10543706818864,111.4448783418444,Suppressor of clathrin deficiency 6  putative,>4C (GG2M),0
Tb927.11.560,0.0,526.8052516411378,369.25601750547037,259.84682713347917,393.8730853391685,hypothetical protein  conserved,G1,0
Tb927.11.570,7.518796992481202,568.2062298603652,606.8743286788399,512.3523093447907,727.1750805585393,DnaJ domain containing protein  putative,>4C (GG2M),0
Tb927.11.580,0.0,1173.076923076923,727.2727272727274,575.1748251748253,676.5734265734268,lipid-like atypical dual specificity phosphatase  putative,G1,0
Tb927.11.590,1856.5279770444765,1008.6083213773314,905.3084648493544,615.4949784791967,428.98134863701586,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.600,83.61204013377927,1170.5685618729096,872.9096989966556,585.2842809364548,551.8394648829432,Mitochondrial ATP synthase subunit  putative,G1,0
Tb927.11.610,0.0,56.886227544910184,23.952095808383238,53.892215568862284,3.992015968063872,hypothetical protein  conserved,G1,0
Tb927.11.620,1029.0844714213454,662.1143146181082,448.65958523014666,370.0050581689428,428.42690945877587,Regulatory-associated protein of TOR1,<2C (LG1),0
Tb927.11.630,70.28820236367406,227.0371138295666,171.88471905453036,138.29566659755338,186.60584698320545,RNA polymerase I second largest subunit,G1,0
Tb927.11.640,0.0,814.3712574850299,769.8887938408898,562.874251497006,521.8135158254919,Pentatricopeptide repeat protein (PPR)  putative,G1,0
Tb927.11.660,692.7899686520377,1090.909090909091,904.075235109718,773.0407523510972,724.7648902821318,predicted zinc finger protein,G1,0
Tb11.v5.0943,251.497005988024,29.940119760479046,9.98003992015968,11.976047904191615,18.96207584830339,variant surface glycoprotein (VSG)  putative,<2C (LG1),0
Tb927.11.5540,19.903498190591076,296.1399276236429,148.37153196622438,191.19420989143543,314.8371531966225,emp24/gp25L/p24 family/GOLD  putative,>4C (GG2M),0
Tb927.11.5580,2795.690936106984,1433.8781575037146,657.5037147102527,799.4056463595839,471.76820208023764,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.10200,25.57200538358008,324.8093315388066,305.96680125616865,237.326155226559,630.3275011215793,hypothetical protein  conserved,>4C (GG2M),0
Tb927.11.10210,403.78343118069154,563.9269406392694,498.36921069797785,416.50358773646445,653.9465101108938,hypothetical protein  conserved,>4C (GG2M),0
Tb927.11.10220,125.47051442910916,575.9096612296112,293.60100376411543,274.78042659974903,94.10288582183186,hypothetical protein  conserved,G1,0
Tb927.11.10230,2.4479804161566707,210.5263157894737,129.1309669522644,124.23500611995104,6.119951040391678,RNA polymerase-associated protein CDC73  putative,G1,0
Tb927.11.10240,314.53488372093017,488.37209302325584,349.4186046511628,347.0930232558139,248.8372093023256,ATP-dependent protease subunit HslV,G1,0
Tb927.11.10250,6280.080889787663,1552.072800808898,1011.1223458038423,929.2214357937312,388.2709807886754,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.10260,312.128418549346,324.61355529131987,303.8049940546968,190.8442330558859,157.55053507728894,hypothetical protein  conserved,G1,0
Tb927.11.10270,1893.6959208899875,667.4907292954264,422.74412855377005,197.77503090234856,444.99381953028427,Golgi SNAP receptor complex member 1  putative,<2C (LG1),0
Tb927.11.10190,540.8647838040489,827.0432391902024,697.0757310672333,622.0944763809048,456.3859035241189,telomerase reverse transcriptase,G1,0
Tb927.11.10280,474.7099767981438,850.5800464037123,650.1160092807427,573.5498839907192,554.2923433874712,metallo-peptidase  Clan MC  Family M14  putative,G1,0
Tb927.11.10320,909.090909090909,922.7614490772384,816.1312371838687,699.2481203007518,470.9501025290499,TatD related DNase  putative,G1,0
Tb927.11.10330,1544.0931780366054,2891.6092227240315,2541.478488233896,2075.8260042785832,1658.901830282862,regulator of chromosome condensation 1-like protein,G1,0
Tb927.11.10340,2990.7811741872883,1018.9228529839884,495.3905870936439,531.7806889859291,409.50994662785064,Serine/threonine-protein phosphatase PGAM5  mitochondrial  putative,<2C (LG1),0
Tb927.11.10350,75.07218479307026,549.5668912415783,290.6641000962464,357.0741097208855,1306.063522617902,hypothetical protein  conserved,>4C (GG2M),0
Tb927.11.10360,415.3577661431065,673.6474694589878,504.94473531122736,463.0599185573008,432.22803955788254,hypothetical protein  conserved,G1,0
Tb927.11.10370,453.3532041728763,660.2086438152013,474.51564828614016,375.558867362146,340.38748137108786,glycosyl hydrolase-like protein,G1,0
Tb927.11.10380,642.3160173160172,1261.904761904762,965.9090909090908,826.8398268398269,775.4329004329004,hypothetical protein  conserved,G1,0
Tb927.11.10390,25.452976704055217,430.9749784296808,258.4124245038827,212.68334771354614,102.24331320103536,hypothetical protein  conserved,G1,0
Tb927.11.10300,240.83769633507853,198.2984293193717,77.87958115183245,98.8219895287958,104.71204188481676,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.10180,996.1221522055258,641.2990790111487,423.1701405719825,305.865244789142,365.48715462918085,hypothetical protein  conserved,<2C (LG1),0
Tb927.11.10170,0.0,275.71580063626726,106.04453870625663,68.92895015906682,178.1548250265111,Mitochondrial ribosomal protein L20,G1,0
